Timestamp,Pressure (kPa),Hooray Cycle #
2025-01-13 08:12:27.911032,0.08,12
2025-01-13 08:13:07.026746,12.34,0
2025-01-13 08:13:07.613183,11.04,1
2025-01-13 08:13:07.730207,6.35,2
2025-01-13 08:13:07.863369,4.2,2
2025-01-13 08:13:07.972125,6.54,2
2025-01-13 08:13:08.074917,5.97,2
2025-01-13 08:13:08.185581,1.41,2
2025-01-13 08:13:08.290336,7.21,2
2025-01-13 08:13:08.411148,14.0,2
2025-01-13 08:13:08.514220,8.64,3
2025-01-13 08:13:08.645888,1.96,3
2025-01-13 08:13:08.766860,11.49,3
2025-01-13 08:13:08.869049,6.62,4
2025-01-13 08:13:09.018466,10.6,4
2025-01-13 08:13:09.124202,14.64,5
2025-01-13 08:13:09.228227,11.38,6
2025-01-13 08:13:09.331125,14.6,7
2025-01-13 08:13:09.436471,7.46,8
2025-01-13 08:13:09.539860,14.43,8
2025-01-13 08:13:09.642678,13.59,9
2025-01-13 08:13:09.748455,11.63,10
2025-01-13 08:13:09.853924,12.26,11
2025-01-13 08:13:09.959920,0.26,12
2025-01-13 08:13:10.064365,12.1,12
2025-01-13 08:13:10.165874,7.22,13
2025-01-13 08:13:10.270923,5.88,13
2025-01-13 08:13:10.387185,1.17,13
2025-01-13 08:13:10.492728,14.68,13
2025-01-13 08:13:10.597290,6.31,14
2025-01-13 08:13:10.702345,4.55,14
2025-01-13 08:13:10.806070,6.81,14
2025-01-13 08:13:10.913310,11.97,14
2025-01-13 08:13:11.014201,0.01,15
2025-01-13 08:13:11.120025,11.42,15
2025-01-13 08:13:11.225478,1.31,16
2025-01-13 08:13:11.332926,9.84,16
2025-01-13 08:13:14.814402,4.03,16
2025-01-13 08:13:14.915342,7.66,16
2025-01-13 08:13:15.020837,7.85,16
2025-01-13 08:13:15.124373,13.22,16
2025-01-13 08:13:15.821033,2.91,17
2025-01-13 08:13:15.923307,3.98,17
2025-01-13 08:13:16.028942,5.23,17
2025-01-13 08:13:16.129865,6.77,17
2025-01-13 08:13:16.232973,10.75,17
2025-01-13 08:13:16.340450,12.0,17
2025-01-13 08:13:16.444578,10.97,17
2025-01-13 08:13:16.550149,14.31,17
2025-01-13 08:13:16.654129,7.71,17
2025-01-13 08:13:16.759731,3.75,17
2025-01-13 08:13:16.865234,10.04,17
2025-01-13 08:13:16.972704,8.49,17
2025-01-13 08:13:17.075344,0.06,17
2025-01-13 08:13:17.180171,11.91,17
2025-01-13 08:13:17.285158,0.93,17
2025-01-13 08:13:17.386269,4.07,17
2025-01-13 08:13:17.489412,6.23,17
2025-01-13 08:13:17.594995,11.74,17
2025-01-13 08:13:17.696658,0.63,17
2025-01-13 08:13:17.798697,12.6,17
2025-01-13 08:13:17.901875,2.47,17
2025-01-13 08:13:18.006082,1.18,17
2025-01-13 08:13:18.111793,5.94,17
2025-01-13 08:13:18.215804,9.39,17
2025-01-13 08:13:18.321307,4.35,17
2025-01-13 08:13:18.426993,10.31,17
2025-01-13 08:13:18.529780,0.4,17
2025-01-13 08:13:18.636783,10.73,17
2025-01-13 08:13:18.742492,1.55,17
2025-01-13 08:13:18.845980,3.39,17
2025-01-13 08:13:18.949295,13.08,17
2025-01-13 08:13:19.055722,0.11,17
2025-01-13 08:13:19.160700,1.67,17
2025-01-13 08:13:19.266429,8.47,17
2025-01-13 08:13:19.367216,3.02,17
2025-01-13 08:13:19.474679,13.97,17
2025-01-13 08:13:19.578131,1.28,17
2025-01-13 08:13:19.684512,8.75,17
2025-01-13 08:13:19.786644,8.06,17
2025-01-13 08:13:19.893170,9.67,17
2025-01-13 08:13:19.998983,8.1,17
2025-01-13 08:13:20.103238,0.11,17
2025-01-13 08:13:20.207040,13.5,17
2025-01-13 08:13:20.310414,0.05,17
2025-01-13 08:13:20.412680,3.75,17
2025-01-13 08:13:20.519557,9.3,17
2025-01-13 08:13:20.623697,14.1,17
2025-01-13 08:13:20.728357,5.83,17
2025-01-13 08:13:20.831204,8.43,17
2025-01-13 08:13:20.937649,2.11,17
2025-01-13 08:13:21.043395,2.17,17
2025-01-13 08:13:21.145966,3.05,17
2025-01-13 08:13:21.251512,3.54,17
2025-01-13 08:13:21.357112,0.6,17
2025-01-13 08:13:21.463246,9.7,17
2025-01-13 08:13:21.568298,7.37,17
2025-01-13 08:13:21.670761,11.52,17
2025-01-13 08:13:21.777520,14.95,17
2025-01-13 08:13:21.878532,5.07,17
2025-01-13 08:13:21.982058,13.92,17
2025-01-13 08:13:22.085740,8.11,17
2025-01-13 08:13:22.194062,12.36,17
2025-01-13 08:13:22.297107,14.51,17
2025-01-13 08:13:22.408058,7.84,17
2025-01-13 08:13:22.514435,0.67,17
2025-01-13 08:13:22.619082,11.13,17
2025-01-13 08:13:22.723509,8.09,17
2025-01-13 08:13:22.828274,14.59,17
2025-01-13 08:13:22.933842,13.67,17
2025-01-13 08:13:23.040300,11.54,17
2025-01-13 08:13:23.146936,1.86,17
2025-01-13 08:13:23.252418,10.87,17
2025-01-13 08:13:23.357880,14.59,17
2025-01-13 08:13:23.463326,13.25,17
2025-01-13 08:13:23.568812,3.28,17
2025-01-13 08:13:23.672741,9.34,17
2025-01-13 08:13:23.775699,7.73,17
2025-01-13 08:13:23.883146,14.99,17
2025-01-13 08:13:23.988654,4.07,17
2025-01-13 08:13:24.089359,3.62,17
2025-01-13 08:13:24.197721,3.85,17
2025-01-13 08:13:24.300610,2.12,17
2025-01-13 08:13:24.408419,6.33,17
2025-01-13 08:13:24.514907,4.64,17
2025-01-13 08:13:24.619570,7.16,17
2025-01-13 08:13:24.725284,13.59,17
2025-01-13 08:13:24.826477,6.37,17
2025-01-13 08:13:24.929130,6.6,17
2025-01-13 08:13:25.040121,6.81,17
2025-01-13 08:13:25.145580,1.69,17
2025-01-13 08:13:25.248858,0.4,17
2025-01-13 08:13:25.353790,3.98,17
2025-01-13 08:13:25.455416,2.85,17
2025-01-13 08:13:25.560743,11.7,17
2025-01-13 08:13:25.670503,13.98,17
2025-01-13 08:13:25.774364,9.0,17
2025-01-13 08:13:25.879968,2.64,17
2025-01-13 08:13:25.985448,12.61,17
2025-01-13 08:13:26.094706,3.58,17
2025-01-13 08:13:26.197576,7.38,17
2025-01-13 08:13:26.301359,11.19,17
2025-01-13 08:13:26.405438,5.87,17
2025-01-13 08:13:26.510918,3.91,17
2025-01-13 08:13:26.614707,11.47,17
2025-01-13 08:13:26.718467,10.44,17
2025-01-13 08:13:26.820770,4.92,17
2025-01-13 08:13:26.929887,9.49,17
2025-01-13 08:13:27.035396,8.2,17
2025-01-13 08:13:27.140418,2.61,17
2025-01-13 08:13:27.243594,4.32,17
2025-01-13 08:13:27.351052,14.63,17
2025-01-13 08:13:27.456843,5.67,17
2025-01-13 08:13:27.563977,13.49,17
2025-01-13 08:13:27.671109,0.21,17
2025-01-13 08:13:27.773186,7.87,17
2025-01-13 08:13:27.879212,8.44,17
2025-01-13 08:13:27.985016,13.37,17
2025-01-13 08:13:28.089428,11.94,17
2025-01-13 08:13:28.194899,10.78,17
2025-01-13 08:13:28.299361,14.52,17
2025-01-13 08:13:28.404295,7.38,17
2025-01-13 08:13:28.510760,2.21,17
2025-01-13 08:13:28.613993,0.62,17
2025-01-13 08:13:28.720450,11.56,17
2025-01-13 08:13:28.821035,13.47,17
2025-01-13 08:13:28.925598,10.05,17
2025-01-13 08:13:29.034351,9.01,17
2025-01-13 08:13:29.138630,7.5,17
2025-01-13 08:13:29.244293,7.42,17
2025-01-13 08:13:29.349165,7.64,17
2025-01-13 08:13:29.450716,10.91,17
2025-01-13 08:13:29.554077,8.2,17
2025-01-13 08:13:29.662553,3.32,17
2025-01-13 08:13:29.768556,0.82,17
2025-01-13 08:13:29.873140,2.18,17
2025-01-13 08:13:29.983411,11.3,17
2025-01-13 08:13:30.084230,12.15,17
2025-01-13 08:13:30.189762,13.68,17
2025-01-13 08:13:30.295336,2.25,17
2025-01-13 08:13:30.397267,5.11,17
2025-01-13 08:13:30.502914,5.32,17
2025-01-13 08:13:30.607688,6.91,17
2025-01-13 08:13:30.711392,9.97,17
2025-01-13 08:13:30.817693,3.15,17
2025-01-13 08:13:30.923203,12.12,17
2025-01-13 08:13:31.027386,10.34,17
2025-01-13 08:13:31.133138,2.71,17
2025-01-13 08:13:31.237438,7.73,17
2025-01-13 08:13:31.342477,6.51,17
2025-01-13 08:13:31.447864,4.19,17
2025-01-13 08:13:31.553442,11.88,17
2025-01-13 08:13:31.658959,9.73,17
2025-01-13 08:13:31.760812,12.1,17
2025-01-13 08:13:31.864521,3.43,17
2025-01-13 08:13:31.969099,11.72,17
2025-01-13 08:13:32.070447,5.81,17
2025-01-13 08:13:32.179076,2.68,17
2025-01-13 08:13:32.284746,13.72,17
2025-01-13 08:13:32.387928,0.94,17
2025-01-13 08:13:32.493363,2.21,17
2025-01-13 08:13:32.601338,8.25,17
2025-01-13 08:13:32.706184,9.9,17
2025-01-13 08:13:32.809665,10.04,17
2025-01-13 08:13:32.917686,7.39,17
2025-01-13 08:13:33.020189,11.46,17
2025-01-13 08:13:33.122927,12.67,17
2025-01-13 08:13:33.228916,9.62,17
2025-01-13 08:13:33.333985,2.65,17
2025-01-13 08:13:33.439472,0.73,17
2025-01-13 08:13:33.540795,9.32,17
2025-01-13 08:13:33.645790,4.95,17
2025-01-13 08:13:33.754665,14.71,17
2025-01-13 08:13:33.861955,13.51,17
2025-01-13 08:13:33.968822,8.94,17
2025-01-13 08:13:34.072849,7.98,17
2025-01-13 08:13:34.173753,0.85,17
2025-01-13 08:13:34.281167,10.61,17
2025-01-13 08:13:34.390982,5.75,17
2025-01-13 08:13:34.494271,13.03,17
2025-01-13 08:13:34.599784,9.71,17
2025-01-13 08:13:34.702458,9.02,17
2025-01-13 08:13:34.805499,9.28,17
2025-01-13 08:13:34.911644,13.41,17
2025-01-13 08:13:35.019308,0.25,17
2025-01-13 08:13:35.123745,11.86,17
2025-01-13 08:13:35.227996,5.03,17
2025-01-13 08:13:35.332077,10.3,17
2025-01-13 08:13:35.439764,10.26,17
2025-01-13 08:13:35.545261,4.15,17
2025-01-13 08:13:35.647292,11.78,17
2025-01-13 08:13:35.756250,12.64,17
2025-01-13 08:13:35.860812,3.36,17
2025-01-13 08:23:06.103503,12.11,0
2025-01-13 08:23:06.581640,4.84,1
2025-01-13 08:23:06.685373,13.49,1
2025-01-13 08:23:06.817120,12.27,2
2025-01-13 08:23:06.924251,6.2,3
2025-01-13 08:23:07.029844,11.8,3
2025-01-13 08:23:07.134974,4.96,4
2025-01-13 08:23:07.238965,13.45,4
2025-01-13 08:23:07.343943,5.5,5
2025-01-13 08:23:07.449466,11.87,5
2025-01-13 08:23:07.551022,4.88,6
2025-01-13 08:23:07.656566,5.98,6
2025-01-13 08:23:07.762186,8.77,6
2025-01-13 08:23:07.867964,3.98,6
2025-01-13 08:23:07.972255,11.0,6
2025-01-13 08:23:08.077203,11.69,7
2025-01-13 08:23:08.183066,10.63,8
2025-01-13 08:23:08.305715,12.45,9
2025-01-13 08:23:08.417323,2.7,10
2025-01-13 08:23:08.548499,9.72,10
2025-01-13 08:23:08.680602,9.64,10
2025-01-13 08:23:08.784284,6.64,10
2025-01-13 08:23:08.889750,0.09,10
2025-01-13 08:23:09.016909,7.28,10
2025-01-13 08:23:09.122541,8.64,10
2025-01-13 08:23:09.228008,4.78,10
2025-01-13 08:23:09.330616,4.76,10
2025-01-13 08:23:09.434776,1.75,10
2025-01-13 08:23:09.540322,4.91,10
2025-01-13 08:23:09.643921,12.48,10
2025-01-13 08:23:09.749743,13.9,11
2025-01-13 08:23:09.855648,12.65,12
2025-01-13 08:23:09.961508,8.16,13
2025-01-13 08:23:10.063024,5.61,13
2025-01-13 08:23:10.167111,10.01,13
2025-01-13 08:23:10.271299,6.97,14
2025-01-13 08:23:10.408932,4.25,14
2025-01-13 08:23:10.514009,3.3,14
2025-01-13 08:23:10.619545,5.25,14
2025-01-13 08:23:10.721867,9.56,14
2025-01-13 08:23:10.827527,13.83,14
2025-01-13 08:23:10.940849,8.19,15
2025-01-13 08:23:11.044891,5.81,15
2025-01-13 08:23:11.146285,4.03,15
2025-01-13 08:23:11.249985,12.08,15
2025-01-13 08:23:11.356706,7.53,16
2025-01-13 08:23:11.462617,8.44,16
2025-01-13 08:23:11.567860,1.13,16
2025-01-13 08:23:11.670861,14.68,16
2025-01-13 08:23:11.773754,9.07,17
2025-01-13 08:23:14.856824,10.89,17
2025-01-13 08:23:15.861596,3.04,18
2025-01-13 08:23:15.967091,3.44,18
2025-01-13 08:23:16.072563,4.86,18
2025-01-13 08:23:16.177907,4.37,18
2025-01-13 08:23:16.283617,10.28,18
2025-01-13 08:23:16.388977,1.09,18
2025-01-13 08:23:16.491211,8.4,18
2025-01-13 08:23:16.594938,1.59,18
2025-01-13 08:23:16.700713,4.98,18
2025-01-13 08:23:16.806376,0.44,18
2025-01-13 08:23:16.911471,12.59,18
2025-01-13 08:23:17.014267,4.79,18
2025-01-13 08:23:17.119814,7.71,18
2025-01-13 08:23:17.225378,0.09,18
2025-01-13 08:23:17.330778,0.18,18
2025-01-13 08:23:17.436390,10.95,18
2025-01-13 08:23:17.542061,5.27,18
2025-01-13 08:23:17.646365,0.71,18
2025-01-13 08:23:17.748081,10.59,18
2025-01-13 08:23:17.851033,6.81,18
2025-01-13 08:23:17.955681,1.72,18
2025-01-13 08:23:18.056330,12.78,18
2025-01-13 08:23:18.161785,2.2,18
2025-01-13 08:23:18.264518,3.18,18
2025-01-13 08:23:18.370161,13.63,18
2025-01-13 08:23:18.475751,11.23,18
2025-01-13 08:23:18.581377,6.59,18
2025-01-13 08:23:18.686944,6.11,18
2025-01-13 08:23:18.792421,6.46,18
2025-01-13 08:23:18.895480,14.1,18
2025-01-13 08:23:18.996259,4.86,18
2025-01-13 08:23:19.101770,4.66,18
2025-01-13 08:23:19.204378,13.4,18
2025-01-13 08:23:19.309901,5.82,18
2025-01-13 08:23:19.415643,6.5,18
2025-01-13 08:23:19.521142,9.55,18
2025-01-13 08:23:19.624439,3.66,18
2025-01-13 08:23:19.730010,9.71,18
2025-01-13 08:23:19.835499,11.56,18
2025-01-13 08:23:19.941055,3.23,18
2025-01-13 08:23:20.046666,1.87,18
2025-01-13 08:23:20.152182,7.21,18
2025-01-13 08:23:20.256052,13.99,18
2025-01-13 08:23:20.358882,12.97,18
2025-01-13 08:23:20.465480,12.13,18
2025-01-13 08:23:20.571024,13.75,18
2025-01-13 08:23:20.672361,14.59,18
2025-01-13 08:23:20.779227,12.85,18
2025-01-13 08:23:20.888221,5.61,18
2025-01-13 08:23:20.993960,9.58,18
2025-01-13 08:23:21.099197,13.51,18
2025-01-13 08:23:21.204678,1.78,18
2025-01-13 08:23:21.309352,9.67,18
2025-01-13 08:23:21.411705,2.73,18
2025-01-13 08:23:21.519242,1.22,18
2025-01-13 08:23:21.624131,1.42,18
2025-01-13 08:23:21.726005,3.44,18
2025-01-13 08:23:21.834397,4.96,18
2025-01-13 08:23:21.939974,2.76,18
2025-01-13 08:23:22.045357,4.7,18
2025-01-13 08:23:22.147851,10.07,18
2025-01-13 08:23:22.254747,0.06,18
2025-01-13 08:23:22.360259,5.12,18
2025-01-13 08:23:22.462974,13.71,18
2025-01-13 08:23:22.565867,6.46,18
2025-01-13 08:23:22.669520,4.71,18
2025-01-13 08:23:22.777109,12.2,18
2025-01-13 08:23:22.883364,12.68,18
2025-01-13 08:23:22.989004,13.57,18
2025-01-13 08:23:23.093758,13.83,18
2025-01-13 08:23:23.199181,5.18,18
2025-01-13 08:23:23.304695,4.39,18
2025-01-13 08:23:23.408795,10.05,18
2025-01-13 08:23:23.512280,0.08,18
2025-01-13 08:23:23.617888,9.03,18
2025-01-13 08:23:23.722113,3.67,18
2025-01-13 08:23:23.827626,8.68,18
2025-01-13 08:23:23.933611,5.38,18
2025-01-13 08:23:24.039038,6.52,18
2025-01-13 08:23:24.143895,4.26,18
2025-01-13 08:23:24.247338,3.09,18
2025-01-13 08:23:24.355868,2.28,18
2025-01-13 08:23:24.459801,5.43,18
2025-01-13 08:23:24.565343,8.92,18
2025-01-13 08:23:24.672313,12.86,18
2025-01-13 08:23:24.776023,14.13,18
2025-01-13 08:23:24.878433,7.2,18
2025-01-13 08:23:24.988040,7.24,18
2025-01-13 08:23:25.092735,13.41,18
2025-01-13 08:23:25.200048,3.78,18
2025-01-13 08:23:25.305577,3.85,18
2025-01-13 08:23:25.410242,14.08,18
2025-01-13 08:23:25.517756,13.18,18
2025-01-13 08:23:25.623099,1.96,18
2025-01-13 08:23:25.726075,12.31,18
2025-01-13 08:23:25.832798,9.24,18
2025-01-13 08:23:25.940436,14.56,18
2025-01-13 08:23:26.043458,11.25,18
2025-01-13 08:23:26.148500,12.25,18
2025-01-13 08:23:26.254989,13.53,18
2025-01-13 08:23:26.358665,12.28,18
2025-01-13 08:23:26.470067,7.15,18
2025-01-13 08:23:26.575699,10.04,18
2025-01-13 08:23:26.678773,11.65,18
2025-01-13 08:23:26.786938,13.32,18
2025-01-13 08:23:26.889078,3.04,18
2025-01-13 08:23:26.994466,2.24,18
2025-01-13 08:23:27.097354,10.39,18
2025-01-13 08:23:27.205684,10.67,18
2025-01-13 08:23:27.318134,8.47,18
2025-01-13 08:23:27.423623,4.09,18
2025-01-13 08:23:27.526064,6.32,18
2025-01-13 08:23:27.631101,4.43,18
2025-01-13 08:23:27.733799,8.85,18
2025-01-13 08:23:27.839896,12.71,18
2025-01-13 08:23:27.942950,10.21,18
2025-01-13 08:23:28.051058,1.69,18
2025-01-13 08:23:28.156747,0.4,18
2025-01-13 08:23:28.262218,8.59,18
2025-01-13 08:23:28.369105,5.05,18
2025-01-13 08:23:28.474333,3.01,18
2025-01-13 08:23:28.579826,4.31,18
2025-01-13 08:23:28.680793,3.69,18
2025-01-13 08:23:28.793085,11.35,18
2025-01-13 08:23:28.898636,2.11,18
2025-01-13 08:23:29.002041,9.86,18
2025-01-13 08:23:29.107732,2.25,18
2025-01-13 08:23:29.213228,12.27,18
2025-01-13 08:23:29.314464,10.92,18
2025-01-13 08:23:29.418635,5.22,18
2025-01-13 08:23:29.523525,12.91,18
2025-01-13 08:23:29.633946,10.94,18
2025-01-13 08:23:29.738960,14.49,18
2025-01-13 08:23:29.844710,10.45,18
2025-01-13 08:23:29.946392,10.46,18
2025-01-13 08:23:30.051050,14.11,18
2025-01-13 08:23:30.159148,0.68,18
2025-01-13 08:23:30.259798,14.57,18
2025-01-13 08:23:30.367255,2.78,18
2025-01-13 08:23:30.473529,0.9,18
2025-01-13 08:23:30.579140,6.26,18
2025-01-13 08:23:30.684858,4.24,18
2025-01-13 08:23:30.788991,1.68,18
2025-01-13 08:23:30.894245,6.8,18
2025-01-13 08:23:31.000460,4.14,18
2025-01-13 08:23:31.105304,13.22,18
2025-01-13 08:23:31.210948,3.21,18
2025-01-13 08:23:31.316091,2.32,18
2025-01-13 08:23:31.421396,14.11,18
2025-01-13 08:23:31.527017,7.75,18
2025-01-13 08:23:31.633870,8.73,18
2025-01-13 08:23:31.740060,12.82,18
2025-01-13 08:23:31.847044,2.03,18
2025-01-13 08:23:31.952653,0.3,18
2025-01-13 08:23:32.057856,14.91,18
2025-01-13 08:23:32.165737,0.27,18
2025-01-13 08:23:32.271303,3.66,18
2025-01-13 08:23:32.377964,13.5,18
2025-01-13 08:23:32.479986,9.07,18
2025-01-13 08:23:32.586605,3.81,18
2025-01-13 08:23:32.688697,5.03,18
2025-01-13 08:23:32.793695,14.0,18
2025-01-13 08:23:32.901566,7.16,18
2025-01-13 08:23:33.007315,2.98,18
2025-01-13 08:23:33.112750,12.6,18
2025-01-13 08:23:33.218303,13.24,18
2025-01-13 08:23:33.321820,9.09,18
2025-01-13 08:23:33.426061,1.76,18
2025-01-13 08:23:33.529764,12.16,18
2025-01-13 08:23:33.633201,11.14,18
2025-01-13 08:23:33.740777,13.66,18
2025-01-13 08:23:33.846413,7.76,18
2025-01-13 08:23:33.947387,7.82,18
2025-01-13 08:23:34.057142,9.88,18
2025-01-13 08:23:34.162737,8.94,18
2025-01-13 08:23:34.268427,3.71,18
2025-01-13 08:23:34.373991,0.39,19
2025-01-13 08:23:34.978131,3.98,19
2025-01-13 08:23:35.080691,1.74,19
2025-01-13 08:23:35.182481,4.08,19
2025-01-13 08:23:35.286989,10.98,19
2025-01-13 08:23:35.392627,1.75,19
2025-01-13 08:23:35.493391,0.26,19
2025-01-13 08:23:35.597354,3.27,19
2025-01-13 08:23:35.702898,14.63,19
2025-01-13 08:23:35.807216,5.73,19
2025-01-13 08:23:35.912737,14.31,19
2025-01-13 08:23:36.018422,11.05,19
2025-01-13 08:23:36.121593,13.61,19
2025-01-13 08:23:36.225008,14.85,19
2025-01-13 08:23:36.330040,3.41,19
2025-01-13 08:23:36.434109,10.6,19
2025-01-13 08:23:36.539088,0.43,19
2025-01-13 08:23:36.640040,4.31,19
2025-01-13 08:23:36.741154,5.5,19
2025-01-13 08:23:36.844309,10.47,19
2025-01-13 08:23:36.947418,6.84,19
2025-01-13 08:23:37.052999,8.0,19
2025-01-13 08:23:37.157656,2.16,19
2025-01-13 08:23:37.263262,9.51,19
2025-01-13 08:23:37.364135,3.83,19
2025-01-13 08:23:37.465953,9.81,19
2025-01-13 08:23:37.569738,7.04,19
2025-01-13 08:23:37.673736,11.82,19
2025-01-13 08:23:37.778193,14.84,19
2025-01-13 08:23:37.880359,13.48,19
2025-01-13 08:23:37.984439,2.59,19
2025-01-13 08:23:38.087228,4.48,19
2025-01-13 08:23:38.192767,6.7,19
2025-01-13 08:23:38.298281,14.81,19
2025-01-13 08:23:38.402298,8.37,19
2025-01-13 08:23:38.508433,14.2,19
2025-01-13 08:23:38.610385,6.75,19
2025-01-13 08:23:38.719536,10.37,19
2025-01-13 08:23:38.825167,8.53,19
2025-01-13 08:23:38.925759,3.25,19
2025-01-13 08:23:39.030798,4.32,19
2025-01-13 08:23:39.133455,1.71,19
2025-01-13 08:23:39.239631,3.25,19
2025-01-13 08:23:39.346999,1.41,19
2025-01-13 08:23:39.453717,8.37,19
2025-01-13 08:23:39.560526,8.87,19
2025-01-13 08:23:39.661675,2.64,19
2025-01-13 08:23:39.770690,4.67,19
2025-01-13 08:23:39.874574,3.34,19
2025-01-13 08:23:39.983194,2.49,19
2025-01-13 08:23:40.091792,12.7,19
2025-01-13 08:23:40.196405,13.86,19
2025-01-13 08:23:40.303803,11.41,19
2025-01-13 08:23:40.409053,0.73,19
2025-01-13 08:23:40.514606,1.4,19
2025-01-13 08:23:40.619212,6.31,19
2025-01-13 08:23:40.722565,14.29,19
2025-01-13 08:23:40.831637,5.33,19
2025-01-13 08:23:40.938121,13.66,19
2025-01-13 08:23:41.043597,2.06,19
2025-01-13 08:23:41.150412,11.39,19
2025-01-13 08:23:41.256569,3.87,19
2025-01-13 08:23:41.362080,3.66,19
2025-01-13 08:23:41.469773,0.61,19
2025-01-13 08:23:41.575286,0.58,19
2025-01-13 08:23:41.680828,9.69,19
2025-01-13 08:23:41.786519,3.37,19
2025-01-13 08:23:41.891034,6.66,19
2025-01-13 08:23:41.997478,11.47,19
2025-01-13 08:23:42.102967,8.37,19
2025-01-13 08:23:42.206916,7.17,19
2025-01-13 08:23:42.307969,0.78,19
2025-01-13 08:23:42.414050,2.01,19
2025-01-13 08:23:42.521984,11.87,19
2025-01-13 08:23:42.626961,4.99,19
2025-01-13 08:23:42.729826,11.51,19
2025-01-13 08:23:42.838975,1.36,19
2025-01-13 08:23:42.944115,0.58,19
2025-01-13 08:23:43.049980,10.09,19
2025-01-13 08:23:43.155436,8.84,19
2025-01-13 08:23:43.260939,2.16,19
2025-01-13 08:23:43.362377,4.67,19
2025-01-13 08:23:43.468556,0.76,19
2025-01-13 08:23:43.572756,4.88,19
2025-01-13 08:23:43.681497,0.17,19
2025-01-13 08:23:43.788111,6.07,19
2025-01-13 08:23:43.893680,4.12,19
2025-01-13 08:23:43.996483,5.38,19
2025-01-13 08:23:44.102431,7.36,19
2025-01-13 08:23:44.210208,2.1,19
2025-01-13 08:23:44.313386,7.69,19
2025-01-13 08:23:44.421604,10.14,19
2025-01-13 08:23:44.527100,1.04,19
2025-01-13 08:23:44.633865,13.23,19
2025-01-13 08:23:44.739117,13.95,19
2025-01-13 08:23:44.841272,2.66,19
2025-01-13 08:23:44.951883,12.97,19
2025-01-13 08:23:45.054861,12.68,19
2025-01-13 08:23:45.156615,6.89,19
2025-01-13 08:23:45.260282,12.84,19
2025-01-13 08:23:45.368318,9.44,19
2025-01-13 08:23:45.471070,9.86,19
2025-01-13 08:23:45.579832,8.28,19
2025-01-13 08:23:45.680749,10.5,19
2025-01-13 08:23:45.789104,4.4,19
2025-01-13 08:23:45.897567,6.0,19
2025-01-13 08:23:45.998908,2.72,19
2025-01-13 08:23:46.106713,11.04,19
2025-01-13 08:23:46.213230,0.47,19
2025-01-13 08:23:46.319199,0.75,19
2025-01-13 08:23:46.421914,14.74,19
2025-01-13 08:23:46.529730,6.6,19
2025-01-13 08:23:46.630756,7.4,19
2025-01-13 08:23:46.740761,7.97,19
2025-01-13 08:23:46.843113,3.01,19
2025-01-13 08:23:46.952801,14.17,19
2025-01-13 08:23:47.056765,6.21,19
2025-01-13 08:23:47.164120,0.21,19
2025-01-13 08:23:47.270397,11.54,19
2025-01-13 08:23:47.375914,8.25,19
2025-01-13 08:23:47.480781,3.93,19
2025-01-13 08:23:47.585456,11.54,19
2025-01-13 08:23:47.691353,14.46,19
2025-01-13 08:23:47.797072,4.64,19
2025-01-13 08:23:47.903384,2.69,19
2025-01-13 08:23:48.010280,0.04,19
2025-01-13 08:23:48.114456,0.69,19
2025-01-13 08:23:48.218982,4.0,19
2025-01-13 08:23:48.322416,12.06,19
2025-01-13 08:23:48.430860,6.23,19
2025-01-13 08:23:48.538196,0.83,19
2025-01-13 08:23:48.644766,5.64,19
2025-01-13 08:23:48.750480,14.37,19
2025-01-13 08:23:48.851661,3.9,19
2025-01-13 08:23:48.958701,8.12,19
2025-01-13 08:23:49.067055,11.95,19
2025-01-13 08:23:49.174438,4.77,19
2025-01-13 08:23:49.280661,6.23,19
2025-01-13 08:23:49.384904,1.98,19
2025-01-13 08:23:49.489104,4.56,19
2025-01-13 08:23:49.594198,2.77,19
2025-01-13 08:23:49.701138,12.02,19
2025-01-13 08:23:49.806973,2.76,19
2025-01-13 08:23:49.910974,0.39,19
2025-01-13 08:23:50.017860,12.85,19
2025-01-13 08:23:50.122459,14.51,19
2025-01-13 08:23:50.230204,1.83,19
2025-01-13 08:23:50.333986,6.4,19
2025-01-13 08:23:50.439221,6.88,19
2025-01-13 08:23:50.544773,0.8,19
